,Smiles,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,HeavyAtomMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BertzCT,Chi0,Chi0n,Chi0v,Chi1n,Chi2v,Chi3n,Chi3v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NOCount,NumAliphaticRings,NumAromaticCarbocycles,MolLogP,fr_amide,fr_benzene,fr_ketone,fr_ketone_Topliss,BDE
125,O=C(O/N=C/c1ccc(Cl)cc1)c1cccc([N+](=O)[O-])c1,-0.774154139,11.68413822,0.053200113,0.374794294,295.617,106,0.365475035,-0.31279702,0.365475035,0.31279702,1.238095238,1.952380952,2.619047619,35.49569142,10.18351969,2.119036847,-1.978650299,2.137090915,-2.015478541,6.301611837,-0.384459298,698.3751248,15.24227621,10.60153725,11.35746619,5.808168317,4.408678409,2.500071949,2.752048265,-2.73,55347.59806,14.67438108,6.62441143,4.118268416,4.837588584,0,10.11431827,4.794537184,34.95575382,23.7625527,17.15536745,16.70136312,14.55543682,29.47223203,0,0,74.79479111,5.687386275,11.60093989,17.10721692,4.837588584,15.92144017,53.68664927,81.8,10.89261634,14.90885545,11.25083777,10.58608481,24.41370178,24.26546827,0,9.99330131,0,26.38185987,14.73398019,0.564656662,-0.774154139,11.96757104,1.338870622,0,0,0,6,0,2,3.4391,0,2,0,0,45.75049908
126,CN(C)c1ccc(/C=N/OC(=O)c2ccc([N+](=O)[O-])cc2)cc1,-0.67957441,11.74697181,0.09163594,0.366571226,298.193,118,0.365226338,-0.377660898,0.377660898,0.365226338,1.130434783,1.739130435,2.260869565,16.66596692,10.18602165,2.098429622,-2.110371001,2.130800621,-2.076577678,5.899386415,-0.384441098,721.9954971,16.81962648,12.67078637,12.67078637,6.737220069,4.903196495,3.060703196,3.060703196,-3.22,137141.0237,16.1557222,7.167662075,4.371397963,9.737498315,0,10.11431827,4.794537184,17.28844686,29.82891977,31.91546438,16.70136312,14.55543682,23.55867842,0,0,69.7721578,11.37477255,0,31.20256088,4.837588584,15.92144017,53.68664927,85.04,10.89261634,14.90885545,11.25083777,0,30.48006885,0,43.26072197,5.155712727,0,28.47785033,14.16779412,1.929502805,-0.67957441,12.63927189,1.419375,0,3.879113597,0.125,7,0,2,2.8517,0,2,0,0,46.92959037
127,O=C(O/N=C/c1ccc(Cl)cc1)c1ccc(Cl)cc1,-0.539925744,11.60013217,0.386718632,0.48356514,285.065,96,0.365219532,-0.312801885,0.365219532,0.312801885,0.947368421,1.473684211,2.052631579,35.49678364,10.21067992,2.052835921,-1.976221312,2.10661983,-2.000509627,6.304806413,0.051899709,591.8479587,13.66492594,9.715791545,11.22764944,5.408395384,4.544569081,2.287320824,2.791273455,-1.84,22333.76666,13.58839954,6.36276523,4.086039514,4.837588584,0,0,4.794537184,40.49032664,41.9616539,10.04526663,11.77805207,9.632125768,35.38578565,0,0,69.70310616,0,23.20187978,12.18390587,4.837588584,15.92144017,53.68664927,38.66,5.969305288,4.794537184,0,15.60871812,6.21460058,48.53093655,0,5.155712727,0,16.35668428,4.810622685,1.172187264,-0.539925744,13.35202382,1.434669925,0,0,0,3,0,2,4.1843,0,2,0,0,45.07655334
128,CCC(C)/C=N/OC(=O)Nc1cccc(C(F)(F)F)c1,-4.461998519,12.46830401,0.010587968,0.510306819,273.149,110,0.43732168,-0.298119091,0.43732168,0.298119091,1.5,2.2,2.8,19.41317672,10.14598,2.300135778,-2.083755037,2.301040499,-2.12316852,5.844327146,-0.137099945,486.749767,15.17336211,11.06881199,11.06881199,6.013373955,4.222320862,2.531202596,2.531202596,-2.05,18569.70771,16.00571031,6.927076397,5.29380998,0,0,10.15437719,4.794537184,25.06955419,30.53782887,11.90198685,5.563451492,22.80337091,17.99522693,0,26.44459454,29.82891977,23.6531686,0,12.30784065,11.0138871,25.83174751,29.421181,50.69,17.83299008,17.96578233,11.60529232,0,18.34733472,0,13.8474744,15.31008991,37.40491203,15.79699806,5.621373654,-0.859285669,0.149404936,4.256924916,-3.117313328,3.830318731,0,0.384615385,4,0,1,4.2858,1,1,0,0,42.91666392
129,O=C(Nc1ccc(Cl)c(Cl)c1)O/N=C/c1ccc2c(c1)OCO2,-0.749645875,11.61827355,0.192943647,0.507353944,343.081,118,0.437332963,-0.453595061,0.453595061,0.437332963,1.130434783,1.956521739,2.782608696,35.49826197,10.19417569,2.121630607,-2.035078803,2.315668754,-2.102700862,6.41729022,0.166993054,780.067348,16.23384004,11.58469437,13.09655226,6.477327277,5.294240194,2.900018149,3.639047428,-2.44,239807.231,15.45548438,6.764735262,3.853943183,9.473725908,0,10.15437719,4.794537184,28.35759251,36.39820241,11.25083777,16.25986721,19.10585168,41.19710671,0,0,52.00692053,10.48192346,23.20187978,19.10078296,4.837588584,5.563451492,41.55391514,69.15,6.093240071,4.794537184,6.792942306,32.79512806,12.28096765,30.33183534,0,10.47250133,10.43736662,16.32890729,6.807898728,1.152098978,1.286700157,9.904651517,0.635651621,0.192943647,0,0.066666667,6,1,2,4.3047,1,2,0,0,45.45745191
130,O=C(O/N=C/c1cc[n+]([O-])cc1)c1ccccc1,-0.526231471,11.49891188,0.430658961,0.269243046,232.154,90,0.365217779,-0.618692924,0.618692924,0.365217779,1.166666667,1.833333333,2.5,16.66563879,10.21441512,2.040206268,-1.967841773,2.008544638,-2.231838062,5.894848431,-0.604969167,550.2088567,12.79468245,9.392674754,9.392674754,5.241369004,3.470644115,2.174703224,2.174703224,-2.69,15820.86009,11.78545994,5.582501459,3.148544755,10.04484161,0,0,4.794537184,23.35481393,12.13273414,17.69618563,11.77805207,14.36253341,12.18390587,0,0,71.19241263,0,0,12.18390587,4.837588584,15.92144017,60.01396935,65.6,5.969305288,10.00179021,0,15.85731063,18.60828772,36.39820241,6.066367068,5.155712727,0.660038475,16.20673477,14.33724379,1.100067922,-0.526231471,11.69280033,4.029346183,0,0,0,5,0,1,1.5109,0,1,0,0,45.02949009
131,O=C(ON=C(c1ccccc1)c1ccccc1)c1ccc([N+](=O)[O-])cc1,-0.690499811,12.19375346,0.097859798,0.299906406,332.23,128,0.365258025,-0.312171702,0.365258025,0.312171702,0.769230769,1.269230769,1.730769231,16.66677306,10.02845579,2.12636846,-2.06393225,2.14434894,-2.07502442,6.124230828,-0.384441163,895.064794,18.35516038,13.61032412,13.61032412,7.795918854,5.354673079,3.628119629,3.628119629,-3.8,1018455.065,17.03703299,7.848062128,3.990123457,4.837588584,5.711685003,10.11431827,4.794537184,65.81938341,12.13273414,23.25963712,10.48676254,14.55543682,17.36837657,0,0,111.7338117,5.687386275,0,16.60430134,4.837588584,21.48489166,90.08485169,81.8,10.89261634,14.90885545,11.25083777,5.711685003,24.26546827,0,60.66367068,5.155712727,0,27.41915066,14.70968726,2.199995809,-0.690499811,23.86166608,0,0,0,0,6,0,3,4.2042,0,3,0,0,44.27961564
132,CC(=O)O/N=C1\C(=O)N(Cc2cc(Cl)ccc2Cl)c2ccc(Cl)cc21,-0.624802132,12.77155659,0.005417139,0.56731548,386.557,128,0.33150524,-0.317795094,0.33150524,0.317795094,1.12,1.8,2.52,35.49787941,10.128134,2.350571759,-2.175816485,2.340432699,-2.295129239,6.542591648,-0.140450983,912.0062397,18.13746372,12.92427388,15.19206072,7.178562624,6.591334407,3.553951325,4.392873255,-2.08,418264.9255,17.73371142,7.037858413,3.634513792,9.737498315,0,4.794537184,4.794537184,39.9585324,41.9616539,27.55508863,12.23214268,14.42666295,58.07837597,0,13.46849361,62.59300534,5.687386275,34.80281967,17.58817002,20.97141936,18.05064018,41.55391514,58.97,11.87648502,9.589074368,12.25644141,31.8821892,11.82364693,36.39820241,0,9.99330131,0,29.92322486,5.105850998,1.760414987,-1.046506906,9.973105652,0,1.386737094,0,0.117647059,5,1,2,4.4608,1,2,0,0,48.62449488
133,CNC(=O)O/N=[13C](\SC)C(=O)N(C)C,-0.705457294,11.33750803,0.123703704,0.223686008,207.1543548,80,0.432627432,-0.342862058,0.432627432,0.342862058,1.428571429,2,2.357142857,32.16901309,10.7868736,2.133809131,-2.089621489,2.014911926,-2.284507192,8.146658295,-0.121098052,252.5645748,11.1378282,8.527420353,9.343916934,3.748959844,3.223834751,1.198074293,1.833928649,-1.24,916.9035733,12.76,6.249699694,4.126667526,10.21669833,0,9.632125768,4.794537184,5.155712727,6.255769184,21.14301595,0,14.42666295,28.80602174,10.21669833,0,0,4.794537184,11.76188495,49.34283165,9.632125768,0,5.155712727,71,6.093240071,9.589074368,10.95089672,0,11.94758171,20.35111315,0,15.31008991,0,27.72240032,5.744381614,0,-0.304256425,0,0.968594104,0,4.589596561,0.571428571,6,0,0,0.1071,2,0,0,0,42.75100128
134,CC(=O)O/N=C1/C(c2c(O)[nH]c3cc(Br)ccc23)=Nc2ccccc21,-0.524712674,11.19247729,0.018350813,0.504729331,386.12,124,0.331502327,-0.494074767,0.494074767,0.331502327,1.28,2.08,2.88,79.9187312,10.00993451,2.288806446,-2.033992661,2.358496271,-2.136832617,9.103023599,-0.140403443,1082.35986,17.55167728,13.07755372,14.66355026,7.489616045,6.454509916,3.858844542,4.35209618,-2.93,743016.0145,15.58916079,5.855898317,2.620916486,14.9280945,11.42337001,0,9.786941917,45.3511249,18.19910121,22.34613242,16.76753848,14.73865316,49.9129304,4.983978521,6.9237372,58.06419198,5.687386275,15.9299439,27.48318121,9.632125768,18.05064018,57.08540645,87.04,5.969305288,9.901064579,5.879988336,22.67420777,6.9237372,0,42.46456948,31.06203988,0.887268888,23.57199308,15.20868733,3.57804263,-0.543063487,13.02094331,0,1.280183067,0,0.055555556,6,1,2,4.0376,0,2,0,0,51.78902781
135,CCCCC/C(=N\OC(=O)Nc1ccccc1)c1cc(C)ccc1O,-0.660801498,11.92714152,0.132329636,0.313509995,316.231,132,0.437341424,-0.507261395,0.507261395,0.437341424,1.16,1.92,2.64,16.67718894,10.01073125,2.117823447,-2.094600029,2.217613305,-2.125754877,6.026198304,0.165948947,726.9760543,18.07070333,14.65815305,14.65815305,8.497413718,5.885461209,3.739028181,3.739028181,-2.82,398751.3727,18.51768065,9.469560187,5.952316784,5.106527395,5.749511833,10.15437719,4.794537184,54.75001294,44.03084872,11.25083777,5.711685003,14.73865316,17.49231135,0,39.53076089,59.65783953,10.48192346,0,16.91145247,4.837588584,43.73392667,53.68664927,70.92,6.093240071,9.901064579,5.749511833,23.38334439,0,18.19910121,37.25557254,17.39623853,0,16.94202838,16.74508346,2.805407616,0.132329636,14.32720234,2.992064866,4.055883705,0,0.3,5,0,2,5.23372,1,2,0,0,41.81663889
136,CCCCCCCCCCC/C(=N\OC(=O)Nc1ccccc1)c1cc(C)ccc1O,-0.650072122,12.12037181,0.145686746,0.150649249,388.297,168,0.437341424,-0.507261395,0.507261395,0.437341424,0.935483871,1.580645161,2.258064516,16.67719764,9.998711721,2.120955245,-2.09929989,2.222961336,-2.125961582,6.026237097,0.165946015,818.6567183,22.31334402,18.90079374,18.90079374,11.49741372,8.006781552,5.239028181,5.239028181,-2.82,7596334.157,24.44946264,14.23153063,9.686073341,5.106527395,5.749511833,10.15437719,4.794537184,93.27494268,44.03084872,11.25083777,5.711685003,14.73865316,17.49231135,0,78.05569063,59.65783953,10.48192346,0,16.91145247,4.837588584,82.25885641,53.68664927,70.92,6.093240071,9.901064579,5.749511833,23.38334439,44.94575136,18.19910121,37.25557254,17.39623853,0,17.23766772,17.06557686,2.863277795,0.145686746,14.46844968,11.02266602,4.196675188,0,0.461538462,5,0,2,7.57432,1,2,0,0,45.95757738
137,CC(=O)O/N=C(\C)c(cc1)c(c2c13)cccc2CC3,-0.39788785,10.83203147,0.39788785,0.468003606,238.181,96,0.331483523,-0.318337599,0.331483523,0.318337599,1.105263158,1.842105263,2.578947368,16.66541645,9.976735013,2.16203279,-2.077589067,2.3246519,-2.004425947,6.109581766,-0.140444209,690.9563052,13.40541292,11.06467508,11.06467508,6.426236594,4.871509847,3.577815879,3.577815879,-2.16,34379.6944,11.90393769,4.500746136,2.011263235,4.837588584,0,0,4.794537184,35.48754807,41.66473186,12.48718869,5.711685003,9.632125768,22.45343872,0,26.68911765,47.02218982,0,0,11.68099029,22.47376901,30.53782887,35.48754807,38.66,5.969305288,4.794537184,0,0,28.82308861,0,6.9237372,35.48754807,0,15.56415189,6.430963246,4.554465336,-0.39788785,10.5856741,2.214807676,3.214492263,0,0.25,3,1,2,3.2255,0,2,0,0,46.80785343
138,CC(=O)O\N=C(CC)\c(cc1)c(c2c13)cccc2CC3,-0.387147109,10.94796118,0.387147109,0.483800323,250.192,102,0.331483776,-0.318327259,0.331483776,0.318327259,1.2,1.95,2.65,16.66546537,9.961945466,2.171126859,-2.094610308,2.328349522,-2.035864205,6.118850661,-0.140455236,705.9969391,14.1125197,11.77178187,11.77178187,6.986896765,5.086347019,3.80708194,3.80708194,-2.16,58343.98591,12.85273901,5.079979147,2.091469388,4.837588584,0,0,4.794537184,42.41128527,41.16181628,12.48718869,5.711685003,9.632125768,22.45343872,0,33.10993927,47.02218982,0,0,11.68099029,22.47376901,36.9586505,35.48754807,38.66,0,4.794537184,5.969305288,0,28.82308861,0,6.9237372,35.48754807,0,15.7713316,6.577676209,4.691322856,-0.387147109,10.68101708,2.947720091,3.384745948,0,0.294117647,3,1,2,3.6156,0,2,0,0,46.79718576
139,CC(=O)O/N=C(\C)C(=O)c1ccc(cc1)-c2ccc(cc2)C(=O)c3ccccc3,-0.581767825,12.49289992,0.027188111,0.266656764,366.267,144,0.331486321,-0.31821999,0.331486321,0.31821999,0.655172414,1.137931034,1.655172414,16.66565593,9.978017875,2.118686957,-2.058918651,2.21566703,-2.113388661,6.446717037,-0.140432936,1066.128229,20.80275414,16.08576026,16.08576026,9.026095577,6.438540239,4.30322525,4.30322525,-3.86,3649019.291,19.88932838,8.885924064,4.90029465,4.837588584,5.711685003,9.589074368,4.794537184,84.01848462,18.05064018,23.61409167,0,19.22120014,23.24748018,0,13.8474744,95.55312637,0,0,23.24748018,9.632125768,40.12690324,84.01848462,72.8,5.969305288,14.38361155,17.2781749,16.69035448,13.8474744,36.39820241,42.46456948,9.99330131,0,40.08888808,3.517363876,3.640243508,-0.926913596,23.47565706,0,2.704761073,0,0.083333333,5,0,3,4.7063,0,3,2,1,47.5338825
140,c1cccc(c12)C(=O)N(C2=O)Cc3ccc(cc3)/C(CC)=N\OC(=O)C,-0.473893963,12.41952751,0.20354542,0.359180979,332.23,132,0.331483772,-0.318327617,0.331483772,0.318327617,1,1.576923077,2.076923077,16.66549459,10.05736742,2.343571821,-2.139377474,2.239480066,-2.285881033,6.207917683,-0.14046331,865.2821301,18.6814338,14.56043607,14.56043607,8.299049963,5.913360561,4.125315019,4.125315019,-3.28,869459.2005,17.54005844,7.308300945,3.394603175,4.837588584,0,14.4889841,4.794537184,48.47765234,29.68045874,6.9237372,23.38334439,19.22120014,23.49534975,4.899909731,26.81305243,70.78474251,0,0,28.39525948,16.17688217,52.11117636,53.68664927,76.04,5.969305288,14.38361155,18.35911586,23.25940961,11.82364693,24.26546827,31.18920547,5.155712727,0,41.68431261,3.84457687,3.171616227,-1.028811658,14.1505323,0.602215218,3.408891759,0,0.2,6,1,2,3.16,2,2,0,0,46.90888254
141,CCCCCC(=N/OC(=O)C)\c(cc1)cc(c12)nc(C)n2CCCC,-0.394668919,11.12524619,0.394668919,0.278764895,314.239,136,0.331483774,-0.328225335,0.331483774,0.328225335,1.2,1.96,2.64,16.66547859,10.03318511,2.112886853,-2.076952822,2.203407641,-2.046078768,6.023123311,-0.140461457,746.7243772,18.23384004,15.83993564,15.83993564,9.280885056,6.44565844,4.309115137,4.309115137,-2.17,412729.9112,19.15866741,9.348867365,5.149207632,9.404688232,5.824404498,0,9.778515705,44.33201906,38.31893621,19.0319451,16.74508644,9.632125768,22.71439173,9.551078169,72.76463494,29.5869572,0,0,21.23206846,16.17688217,70.68399733,23.35481393,56.48,5.969305288,4.794537184,0,0,6.9237372,0,6.9237372,41.76938798,2.266449725,20.73287096,4.083456026,3.906036943,0.637791942,6.210975293,6.394642643,8.767776474,0,0.55,5,0,1,4.99232,0,1,0,0,49.53187434
142,CCCCC(=N/OC(=O)C)\C(=O)c(cc1)cc(c12)nc(C)n2CCCC,-0.53468281,12.81403907,0.220035877,0.28778873,330.238,140,0.331486579,-0.328225319,0.331486579,0.328225319,1.192307692,1.923076923,2.576923077,16.6657027,10.02098743,2.17175322,-2.067375365,2.195726761,-2.15519667,6.456524423,-0.140444832,821.0608926,19.10408353,16.04107715,16.04107715,9.235009201,6.421229194,4.250182621,4.250182621,-2.5,624066.9143,19.81986672,9.267654266,4.774937244,9.404688232,11.5360895,4.794537184,9.778515705,31.84483037,44.38530327,19.0319451,11.03340144,14.42666295,28.49763667,9.551078169,66.34381332,29.5869572,0,0,27.01531341,16.17688217,69.05771289,23.35481393,73.55,5.969305288,9.589074368,11.49492995,11.98427311,6.9237372,12.13273414,19.91384147,21.6305281,2.178605486,33.14057595,3.772346776,2.606016674,0.187721626,5.521139377,4.404925629,8.355335152,0,0.5,6,0,1,4.43682,0,1,1,1,46.937748
143,c1ccccc1C/C(=N/OC(=O)C)c2ccc(cc2)-c3ccccc3,-0.424567234,11.14177082,0.424567234,0.380654199,310.247,124,0.331484052,-0.318315629,0.331484052,0.318315629,0.8,1.36,1.96,16.66547488,9.987723557,2.078645311,-2.080247394,2.199713188,-2.074797767,6.017252292,-0.140456341,853.548661,17.4849169,14.05372073,14.05372073,8.164270465,5.726600715,3.824031976,3.824031976,-3.2,654418.1909,16.65057552,8.063794945,4.641014116,4.837588584,0,0,4.794537184,90.08485169,22.25380597,13.34455882,5.711685003,9.632125768,11.68099029,0,13.34455882,96.05604194,0,0,11.68099029,16.05294739,18.05064018,90.08485169,38.66,5.969305288,4.794537184,0,6.420821623,6.9237372,0,60.66367068,29.421181,0,16.03632549,4.058282628,5.067421591,-0.424567234,28.31715828,0.596035368,1.349343873,0,0.090909091,3,0,3,4.8635,0,3,0,0,46.48970586
144,CC(=O)O/N=C(\C(C)(C)C)c1ccc(cc1)-c2ccccc2,-0.414207677,11.01628739,0.218538124,0.468791454,274.214,114,0.331484284,-0.318306727,0.331484284,0.318306727,0.909090909,1.454545455,1.954545455,16.66557473,9.85031767,2.2179975,-2.205600025,2.249507972,-2.219205112,6.038657776,-0.1405049,664.8314132,16.16492594,13.4598626,13.4598626,7.296480082,6.21613828,3.241355322,3.241355322,-2.42,71776.64224,15.95928263,6.562768907,4.041456841,4.837588584,0,0,4.794537184,80.52422794,16.69035448,12.33872767,5.711685003,9.632125768,11.68099029,0,27.6949488,60.16075511,0,0,11.68099029,9.632125768,33.25840029,59.75301634,38.66,5.969305288,4.794537184,5.414990469,0,12.48718869,0,51.10304694,29.421181,0,15.8651384,4.034263353,3.799167139,-0.414207677,18.32318692,0,7.4757852,0,0.263157895,3,0,2,4.6669,0,2,0,0,43.30070004
145,c1ccccc1-c2ccc(cc2)/C(=N/OC(=O)C)CCCCC,-0.389909968,11.01930413,0.389909968,0.304978383,286.225,120,0.331483774,-0.318327441,0.331483774,0.318327441,0.956521739,1.608695652,2.217391304,16.66546975,9.99629763,2.064198231,-2.074727095,2.201699992,-2.040246218,6.003915383,-0.140461002,645.1017081,16.49335306,13.78828972,13.78828972,8.107140253,5.521332241,3.626771364,3.626771364,-2.42,175444.0561,16.94212434,8.886189759,5.366474195,4.837588584,0,0,4.794537184,79.51839679,29.53199772,6.9237372,5.711685003,9.632125768,11.68099029,0,39.53076089,60.16075511,0,0,11.68099029,9.632125768,45.09421238,59.75301634,38.66,0,4.794537184,5.969305288,0,12.48718869,0,30.33183534,36.3449182,0,15.87233952,4.034810406,4.174581541,-0.389909968,18.47383054,4.136725464,3.530955827,0,0.3,3,0,2,5.2011,0,2,0,0,50.15812932
146,[O-][N+](=O)c1ccc(cc1)/C(=N\OC(=O)C)c2ccc(cc2)-c3ccccc3,-0.546002419,11.17476612,0.02313721,0.288606928,344.241,134,0.331500949,-0.31797532,0.331500949,0.31797532,0.851851852,1.37037037,1.888888889,16.66581641,9.984989766,2.11963387,-2.079823762,2.216072214,-2.059930002,6.125861659,-0.384440916,978.9548978,19.22540387,14.53297385,14.53297385,8.206602456,5.77012209,3.882505359,3.882505359,-3.8,1425666.649,18.00498866,8.052660124,4.433828021,4.837588584,5.711685003,10.11431827,4.794537184,59.75301634,23.25963712,30.18337432,4.923311049,14.55543682,17.36837657,0,6.9237372,100.1039931,5.687386275,0,16.60430134,9.632125768,18.05064018,84.01848462,81.8,10.89261634,14.90885545,5.687386275,11.27513649,19.05647134,12.13273414,54.59730362,5.155712727,0,26.3696962,14.78318058,3.844039987,-0.546002419,23.45637019,0,1.259382121,0,0.047619048,6,0,3,4.5773,0,3,0,0,47.9543142
147,c1ccccc1/C(=N\OC(=O)C)C(=O)c2ccc(cc2)-c3ccccc3,-0.578095691,12.88355789,0.09098251,0.296480763,326.246,128,0.331503779,-0.317856143,0.331503779,0.317856143,0.692307692,1.230769231,1.807692308,16.66571858,9.979379924,2.174995661,-2.067832514,2.198560249,-2.167118378,6.509188276,-0.140409528,930.1409728,18.35516038,14.25486224,14.25486224,8.161287829,5.661287829,3.781999173,3.781999173,-3.53,1007180.828,17.29813263,8.030753674,4.106487123,4.837588584,0,4.794537184,4.794537184,90.08485169,11.12690298,18.05064018,0,14.42666295,17.46423524,0,6.9237372,96.05604194,0,0,17.46423524,9.632125768,22.84517737,90.08485169,55.73,5.969305288,9.589074368,11.49492995,11.12690298,6.9237372,36.39820241,48.53093655,5.155712727,0,28.70542021,3.767944483,3.23822317,-0.886371915,26.10013769,0,1.241313022,0,0.045454545,4,0,3,4.5037,0,3,1,1,45.34450011
148,O=[N+]([O-])c(c1)ccc(c12)n(COCC)c3c2cc(cc3)C(=O)/C(C)=N\OC(=O)C,-0.626012785,12.6291471,0.01720841,0.196870182,378.235,150,0.331486321,-0.36104748,0.36104748,0.331486321,1.103448276,1.75862069,2.379310345,16.6660185,10.03865537,2.177488534,-2.071255537,2.323168391,-2.115481422,6.450421486,-0.384316908,1161.938272,21.12902755,16.16944571,16.16944571,8.881274744,6.329110076,4.385707041,4.385707041,-3.59,3137524.281,20.15218553,8.192055877,3.99277826,14.14155119,12.44250175,14.90885545,4.794537184,5.155712727,38.11294267,41.99925322,15.95671248,24.08683695,44.95747138,4.567099648,27.50202835,52.07597217,5.687386275,0,33.5615279,21.09980547,31.12920027,41.55391514,113.03,16.67586128,19.70339264,18.12988802,22.94278189,25.98020854,24.26546827,11.49083685,9.99330131,7.431445649,38.80204985,16.05483701,1.835898757,-1.038708127,9.624875236,0,5.28960163,0,0.25,9,0,2,3.8184,0,2,1,1,44.45594595
149,c1cc(OC)cc(c12)c3c(n2CC)ccc(c3)C(=O)/C(C)=N\OC(=O)C,-0.564154313,12.58282478,0.121629897,0.301721231,332.23,134,0.331486321,-0.496742762,0.496742762,0.331486321,1.038461538,1.692307692,2.307692308,16.66568257,10.03962341,2.15568715,-2.039920641,2.321331855,-2.114589186,6.450397755,-0.140429929,1046.822541,18.8445705,15.19862875,15.19862875,8.327541741,5.947956848,4.290189498,4.290189498,-3.15,839786.1474,17.66592169,6.995013799,3.055832603,14.14155119,11.46119684,4.794537184,4.794537184,5.155712727,50.24567681,40.83779496,7.109797541,19.16352591,39.2700851,4.567099648,27.315968,41.9616539,0,0,29.14113243,16.17688217,31.12920027,41.55391514,69.89,5.969305288,9.589074368,11.49492995,5.563451492,13.8474744,13.17616461,30.33183534,21.48413816,7.533240732,28.01572034,5.567107712,2.736404796,-0.086905715,11.45393648,0,5.651553601,1.628942056,0.25,6,0,2,3.9447,0,2,1,1,44.41578531
150,CC(=O)O/N=C(\C(=O)C)C(=O)c1ccc(cc1)-c2ccc(Br)cc2,-0.701725628,12.34219659,0.288855295,0.25680207,374.105,122,0.331506329,-0.317749077,0.331506329,0.317749077,0.875,1.375,1.833333333,79.91873119,9.998341948,2.197423977,-2.04838616,2.219616453,-2.225437791,9.102997858,-0.140432673,807.9173344,17.68986997,13.07697338,14.66296992,7.054394211,5.907991793,3.138683677,3.66734919,-2.6,196621.4857,17.74917092,7.787074526,4.454253472,4.837588584,0,9.589074368,4.794537184,57.48385904,23.25963712,23.88364541,0,19.22120014,39.17742408,0,13.8474744,58.56710756,0,15.9299439,23.24748018,14.42666295,24.20546308,58.15936879,72.8,23.24748018,14.38361155,5.563451492,0,6.9237372,24.26546827,24.26546827,25.92324521,0.977621117,39.10163945,3.352157637,1.802292241,-1.864371708,14.50808116,0,2.328539982,0,0.111111111,5,0,2,3.8069,0,2,2,2,40.87474638
151,CC(=O)O/N=C(\C(=O)C)C(=O)c(c1)ccc(c12)c3c(cccc3)C2(CCCC)CCCC,-0.681387855,13.16780565,0.155108248,0.150861526,402.3,168,0.331506329,-0.317749077,0.331506329,0.317749077,0.875,1.5,2.09375,16.66594769,9.703034965,2.419752683,-2.324819504,2.537429027,-2.267228836,6.682745851,-0.140434616,1059.076074,23.30275414,19.36429933,19.36429933,11.40938205,8.503233286,6.258386603,6.258386603,-3.08,13352663.73,23.58034452,10.02734667,4.426612615,4.837588584,0,9.589074368,4.794537184,81.08467603,41.16181628,24.82591636,0,19.22120014,23.24748018,0,71.63486901,59.15492395,0,0,23.24748018,19.84165342,87.7047702,47.62028221,72.8,17.53579518,14.38361155,11.12667547,5.563451492,24.97437738,6.066367068,12.13273414,48.10624398,0,40.96740664,3.535650083,4.679936977,-1.750227681,14.14240143,6.365182838,6.809649706,0,0.407407407,5,1,2,6.0243,0,2,2,2,46.0466838
152,OC(=O)c1ccccc1c(c(c23)cccc2)=C4[C@@H]3C=C(C=C4)/C(C)=N/OC(=O)C,-0.949064268,11.80911978,0.022658258,0.469394993,366.267,144,0.335816321,-0.477623275,0.477623275,0.335816321,0.965517241,1.655172414,2.379310345,16.66546638,9.86765178,2.32255328,-2.169229621,2.483434554,-2.064192914,6.039856297,-0.140451846,1150.975563,20.54324112,16.04737529,16.04737529,9.256903095,6.960907304,5.13331399,5.13331399,-3.73,4905515.006,18.62486689,7.355260307,3.313659101,9.944115979,0,0,9.589074368,65.84834253,46.39977233,12.84164325,11.27513649,19.53319035,23.22340011,0,19.76538045,100.1590119,0,0,22.75682297,9.632125768,46.8137236,83.06091866,75.96,11.93861058,14.69560176,11.48135754,11.27513649,6.9237372,19.05647134,42.48387556,17.2980999,0,27.61817352,13.56482806,6.568836033,-1.440148621,15.09657445,5.997074358,3.094662203,0,0.125,5,2,2,4.7191,0,2,0,0,49.29530307
